日期,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-01-20,2010-01-20,1.26,1.26,1.26,1.26,5379,6277293.0,0.0,-5.26,-0.07,1.04
2010-01-21,2010-01-21,1.19,1.19,1.19,1.19,1524,1690116.0,0.0,-5.56,-0.07,0.29
2010-01-22,2010-01-22,1.13,1.17,1.19,1.13,67438,71696952.0,5.04,-1.68,-0.02,13.04
2010-01-25,2010-01-25,1.12,1.11,1.13,1.11,50619,52442476.0,1.71,-5.13,-0.06,9.79
2010-01-26,2010-01-26,1.11,1.05,1.12,1.05,29880,29778506.0,6.31,-5.41,-0.06,5.78
2010-01-27,2010-01-27,1.02,1.03,1.05,1.0,16594,15961602.0,4.76,-1.9,-0.02,3.21
2010-01-28,2010-01-28,1.03,1.02,1.04,1.0,18029,17213566.0,3.88,-0.97,-0.01,3.49
2010-01-29,2010-01-29,1.02,1.03,1.07,1.01,21326,20926358.0,5.88,0.98,0.01,4.12
2010-02-01,2010-02-01,1.03,1.06,1.06,1.02,19756,19328562.0,3.88,2.91,0.03,3.82
2010-02-02,2010-02-02,1.06,1.06,1.08,1.05,10108,10020832.0,2.83,0.0,0.0,1.95
2010-02-03,2010-02-03,1.07,1.06,1.08,1.0,17698,17334540.0,7.55,0.0,0.0,3.42
2010-02-04,2010-02-04,1.06,1.06,1.08,1.04,19442,19218046.0,3.77,0.0,0.0,3.76
2010-02-05,2010-02-05,1.05,1.08,1.09,1.03,17447,17330054.0,5.66,1.89,0.02,3.37
2010-02-08,2010-02-08,1.07,1.08,1.09,1.06,9880,9912316.0,2.78,0.0,0.0,1.91
2010-02-10,2010-02-10,1.09,1.09,1.11,1.08,9874,10064656.0,2.78,0.93,0.01,1.91
2010-02-11,2010-02-11,1.1,1.1,1.12,1.09,6541,6742694.0,2.75,0.92,0.01,1.26
2010-02-12,2010-02-12,1.1,1.11,1.11,1.09,8920,9155613.0,1.82,0.91,0.01,1.72
2010-02-22,2010-02-22,1.11,1.1,1.12,1.08,7803,8030770.5,3.6,-0.9,-0.01,1.51
2010-02-23,2010-02-23,1.09,1.1,1.1,1.07,6900,7007151.5,2.73,0.0,0.0,1.33
2010-02-24,2010-02-24,1.1,1.12,1.14,1.09,8445,8785853.0,4.55,1.82,0.02,1.63
2010-02-25,2010-02-25,1.13,1.15,1.16,1.12,9424,10048676.0,3.57,2.68,0.03,1.82
2010-02-26,2010-02-26,1.14,1.2,1.21,1.14,16617,18237574.0,6.09,4.35,0.05,3.21
2010-03-01,2010-03-01,1.19,1.22,1.26,1.19,21319,24416646.0,5.83,1.67,0.02,4.12
2010-03-02,2010-03-02,1.23,1.28,1.28,1.22,25454,29784554.0,4.92,4.92,0.06,4.92
2010-03-03,2010-03-03,1.29,1.29,1.33,1.28,20331,24431040.0,3.91,0.78,0.01,3.93
2010-03-04,2010-03-04,1.28,1.25,1.3,1.22,22795,26449812.0,6.2,-3.1,-0.04,4.41
2010-03-05,2010-03-05,1.24,1.27,1.3,1.23,20018,23433396.0,5.6,1.6,0.02,3.87
2010-03-08,2010-03-08,1.28,1.32,1.34,1.25,19936,23941196.0,7.09,3.94,0.05,3.85
2010-03-09,2010-03-09,1.31,1.34,1.36,1.31,19653,24156436.0,3.79,1.52,0.02,3.8
2010-03-10,2010-03-10,1.33,1.32,1.35,1.28,14966,18116064.0,5.22,-1.49,-0.02,2.89
2010-03-11,2010-03-11,1.33,1.3,1.33,1.27,14187,16938668.0,4.55,-1.52,-0.02,2.74
2010-03-12,2010-03-12,1.31,1.25,1.31,1.24,13036,15326202.0,5.38,-3.85,-0.05,2.52
2010-03-15,2010-03-15,1.24,1.25,1.27,1.21,11183,12779994.0,4.8,0.0,0.0,2.16
2010-03-16,2010-03-16,1.25,1.26,1.26,1.23,6926,8015757.5,2.4,0.8,0.01,1.34
2010-03-17,2010-03-17,1.26,1.29,1.29,1.25,7113,8410346.0,3.17,2.38,0.03,1.38
2010-03-18,2010-03-18,1.3,1.31,1.32,1.29,10184,12284486.0,2.33,1.55,0.02,1.97
2010-03-19,2010-03-19,1.31,1.34,1.34,1.3,9501,11649720.0,3.05,2.29,0.03,1.84
2010-03-22,2010-03-22,1.34,1.33,1.37,1.33,11630,14385451.0,2.99,-0.75,-0.01,2.25
2010-03-23,2010-03-23,1.33,1.33,1.35,1.3,8310,10174749.0,3.76,0.0,0.0,1.61
2010-03-24,2010-03-24,1.33,1.35,1.36,1.32,8337,10379812.0,3.01,1.5,0.02,1.61
2010-03-25,2010-03-25,1.35,1.33,1.37,1.31,13460,16639106.0,4.44,-1.48,-0.02,2.6
2010-03-26,2010-03-26,1.32,1.33,1.35,1.31,8238,10141977.0,3.01,0.0,0.0,1.59
2010-03-29,2010-03-29,1.33,1.4,1.4,1.32,20104,25317142.0,6.02,5.26,0.07,3.89
2010-03-30,2010-03-30,1.41,1.41,1.42,1.39,13432,17334794.0,2.14,0.71,0.01,2.6
2010-03-31,2010-03-31,1.42,1.42,1.45,1.4,12935,16840258.0,3.55,0.71,0.01,2.5
2010-04-01,2010-04-01,1.41,1.43,1.44,1.4,9375,12237553.0,2.82,0.7,0.01,1.81
2010-04-02,2010-04-02,1.42,1.5,1.5,1.42,22394,30132508.0,5.59,4.9,0.07,4.33
2010-04-06,2010-04-06,1.47,1.56,1.56,1.46,26573,36745788.0,6.67,4.0,0.06,5.14
2010-04-07,2010-04-07,1.64,1.55,1.64,1.54,25143,36428452.0,6.41,-0.64,-0.01,4.86
2010-04-08,2010-04-08,1.55,1.55,1.57,1.52,17101,24262404.0,3.23,0.0,0.0,3.31
2010-04-09,2010-04-09,1.55,1.57,1.59,1.54,18653,26617450.0,3.23,1.29,0.02,3.61
2010-04-12,2010-04-12,1.56,1.56,1.58,1.52,25265,35881092.0,3.82,-0.64,-0.01,4.89
2010-04-13,2010-04-13,1.55,1.5,1.56,1.48,31499,43445904.0,5.13,-3.85,-0.06,6.09
2010-04-14,2010-04-14,1.49,1.52,1.53,1.46,20905,28835748.0,4.67,1.33,0.02,4.04
2010-04-15,2010-04-15,1.54,1.52,1.54,1.49,10071,13959599.0,3.29,0.0,0.0,1.95
2010-04-16,2010-04-16,1.5,1.52,1.53,1.48,7759,10750079.0,3.29,0.0,0.0,1.5
2010-04-19,2010-04-19,1.51,1.52,1.58,1.48,19182,26965696.0,6.58,0.0,0.0,3.71
2010-04-20,2010-04-20,1.51,1.49,1.56,1.44,14905,20204046.0,7.89,-1.97,-0.03,2.88
2010-04-21,2010-04-21,1.47,1.52,1.52,1.46,15115,20660692.0,4.03,2.01,0.03,2.92
2010-04-22,2010-04-22,1.5,1.59,1.59,1.5,38161,54772104.0,5.92,4.61,0.07,7.38
2010-04-23,2010-04-23,1.58,1.54,1.6,1.53,17177,24440722.0,4.4,-3.14,-0.05,3.32
2010-04-26,2010-04-26,1.52,1.46,1.55,1.46,23456,32089154.0,5.84,-5.19,-0.08,4.54
2010-04-27,2010-04-27,1.45,1.39,1.47,1.39,17508,22557034.0,5.48,-4.79,-0.07,3.39
2010-04-28,2010-04-28,1.34,1.41,1.41,1.34,14608,18564130.0,5.04,1.44,0.02,2.82
2010-04-29,2010-04-29,1.4,1.39,1.43,1.33,13839,17802330.0,7.09,-1.42,-0.02,2.68
2010-04-30,2010-04-30,1.36,1.33,1.41,1.31,17034,20872956.0,7.19,-4.32,-0.06,3.29
2010-05-04,2010-05-04,1.29,1.34,1.34,1.29,9554,11669387.0,3.76,0.75,0.01,1.85
2010-05-05,2010-05-05,1.34,1.37,1.37,1.31,14430,17985274.0,4.48,2.24,0.03,2.79
2010-05-06,2010-05-06,1.37,1.36,1.4,1.35,12577,15855646.0,3.65,-0.73,-0.01,2.43
2010-05-07,2010-05-07,1.35,1.35,1.38,1.31,7902,9840087.0,5.15,-0.74,-0.01,1.53
2010-05-10,2010-05-10,1.35,1.42,1.42,1.33,15081,19129954.0,6.67,5.19,0.07,2.92
2010-05-11,2010-05-11,1.44,1.43,1.48,1.41,29984,39939308.0,4.93,0.7,0.01,5.8
2010-05-12,2010-05-12,1.44,1.5,1.5,1.43,48962,66885116.0,4.9,4.9,0.07,9.47
2010-06-11,2010-06-11,1.42,1.42,1.42,1.42,869,1135783.0,0.0,-5.33,-0.08,0.17
2010-06-17,2010-06-17,1.35,1.35,1.35,1.35,1349,1675458.0,0.0,-4.93,-0.07,0.26
2010-06-18,2010-06-18,1.28,1.28,1.28,1.28,1211,1428980.0,0.0,-5.19,-0.07,0.23
2010-06-21,2010-06-21,1.21,1.21,1.24,1.21,31349,35206932.0,2.34,-5.47,-0.07,6.06
2010-06-22,2010-06-22,1.19,1.23,1.25,1.18,29964,33919404.0,5.79,1.65,0.02,5.79
2010-06-23,2010-06-23,1.21,1.21,1.23,1.19,15694,17599158.0,3.25,-1.63,-0.02,3.03
2010-06-24,2010-06-24,1.21,1.21,1.21,1.19,13893,15405774.0,1.65,0.0,0.0,2.69
2010-06-25,2010-06-25,1.19,1.16,1.21,1.15,10120,11070115.0,4.96,-4.13,-0.05,1.96
2010-06-28,2010-06-28,1.16,1.12,1.16,1.11,7505,7879411.5,4.31,-3.45,-0.04,1.45
2010-06-29,2010-06-29,1.12,1.06,1.14,1.06,13770,13908499.0,7.14,-5.36,-0.06,2.66
2010-06-30,2010-06-30,1.03,1.06,1.06,1.01,12611,12210816.0,4.72,0.0,0.0,2.44
2010-07-01,2010-07-01,1.05,1.02,1.06,1.02,10444,10075419.0,3.77,-3.77,-0.04,2.02
2010-07-02,2010-07-02,1.01,1.07,1.07,0.96,8822,8266743.0,10.78,4.9,0.05,1.71
2010-07-05,2010-07-05,1.02,1.06,1.07,1.01,4967,4818926.0,5.61,-0.93,-0.01,0.96
2010-07-06,2010-07-06,1.05,1.07,1.09,1.04,8727,8737539.0,4.72,0.94,0.01,1.69
2010-07-07,2010-07-07,1.07,1.1,1.11,1.06,8036,8143127.5,4.67,2.8,0.03,1.55
2010-07-08,2010-07-08,1.09,1.09,1.11,1.09,4220,4311551.5,1.82,-0.91,-0.01,0.82
2010-07-09,2010-07-09,1.08,1.11,1.11,1.06,5217,5340911.5,4.59,1.83,0.02,1.01
2010-07-12,2010-07-12,1.09,1.12,1.13,1.09,3901,4059786.25,3.6,0.9,0.01,0.75
2010-07-13,2010-07-13,1.12,1.1,1.12,1.06,5390,5473213.0,5.36,-1.79,-0.02,1.04
2010-07-14,2010-07-14,1.09,1.1,1.11,1.09,3749,3848988.25,1.82,0.0,0.0,0.72
2010-07-15,2010-07-15,1.1,1.08,1.11,1.08,4230,4298687.0,2.73,-1.82,-0.02,0.82
2010-07-16,2010-07-16,1.08,1.09,1.09,1.05,6932,6898958.5,3.7,0.93,0.01,1.34
2010-07-19,2010-07-19,1.07,1.1,1.11,1.06,5346,5443676.0,4.59,0.92,0.01,1.03
2010-07-20,2010-07-20,1.1,1.12,1.13,1.1,7898,8222130.5,2.73,1.82,0.02,1.53
2010-07-21,2010-07-21,1.12,1.14,1.15,1.11,12883,13619168.0,3.57,1.79,0.02,2.49
2010-07-22,2010-07-22,1.12,1.14,1.15,1.12,6744,7144115.5,2.63,0.0,0.0,1.3
2010-07-23,2010-07-23,1.14,1.16,1.16,1.13,8609,9242044.0,2.63,1.75,0.02,1.17
2010-07-26,2010-07-26,1.16,1.17,1.18,1.16,8567,9284904.0,1.72,0.86,0.01,1.16
2010-07-27,2010-07-27,1.17,1.15,1.18,1.15,8177,8818488.0,2.56,-1.71,-0.02,1.11
2010-07-28,2010-07-28,1.16,1.18,1.2,1.15,11444,12490100.0,4.35,2.61,0.03,1.55
2010-07-29,2010-07-29,1.19,1.19,1.21,1.18,7414,8245847.5,2.54,0.85,0.01,1.01
2010-07-30,2010-07-30,1.2,1.19,1.2,1.16,8033,8776969.0,3.36,0.0,0.0,1.09
2010-08-02,2010-08-02,1.19,1.21,1.21,1.18,11674,12929829.0,2.52,1.68,0.02,1.58
2010-08-03,2010-08-03,1.21,1.18,1.22,1.18,13288,14748501.0,3.31,-2.48,-0.03,1.8
2010-08-04,2010-08-04,1.17,1.19,1.19,1.15,11495,12466230.0,3.39,0.85,0.01,1.56
2010-08-05,2010-08-05,1.18,1.17,1.19,1.17,5126,5599299.5,1.68,-1.68,-0.02,0.7
2010-08-06,2010-08-06,1.17,1.23,1.23,1.16,17335,19406924.0,5.98,5.13,0.06,2.35
2010-08-09,2010-08-09,1.23,1.22,1.23,1.21,11769,13275616.0,1.63,-0.81,-0.01,1.6
2010-08-10,2010-08-10,1.22,1.19,1.22,1.19,9558,10694545.0,2.46,-2.46,-0.03,1.3
2010-08-11,2010-08-11,1.2,1.19,1.2,1.17,7773,8590408.0,2.52,0.0,0.0,1.06
2010-08-12,2010-08-12,1.18,1.18,1.22,1.17,6619,7353782.0,4.2,-0.84,-0.01,0.9
2010-08-13,2010-08-13,1.18,1.21,1.22,1.16,18517,20440488.0,5.08,2.54,0.03,2.51
2010-08-16,2010-08-16,1.2,1.22,1.23,1.2,11846,13344798.0,2.48,0.83,0.01,1.61
2010-08-17,2010-08-17,1.22,1.23,1.24,1.21,9044,10271215.0,2.46,0.82,0.01,1.23
2010-08-18,2010-08-18,1.22,1.23,1.23,1.21,5990,6801848.0,1.63,0.0,0.0,0.81
2010-08-19,2010-08-19,1.23,1.25,1.27,1.22,10393,11970796.0,4.07,1.63,0.02,1.41
2010-08-20,2010-08-20,1.25,1.22,1.26,1.2,11730,13374802.0,4.8,-2.4,-0.03,1.59
2010-08-23,2010-08-23,1.21,1.24,1.25,1.2,7435,8451711.0,4.1,1.64,0.02,1.01
2010-08-24,2010-08-24,1.25,1.27,1.28,1.24,12597,14742916.0,3.23,2.42,0.03,1.71
2010-08-25,2010-08-25,1.26,1.26,1.29,1.26,9772,11516173.0,2.36,-0.79,-0.01,1.33
2010-08-26,2010-08-26,1.28,1.32,1.32,1.25,10374,12397156.0,5.56,4.76,0.06,1.41
2010-08-27,2010-08-27,1.31,1.37,1.39,1.31,15375,19288518.0,6.06,3.79,0.05,2.09
2010-08-30,2010-08-30,1.39,1.36,1.39,1.35,11782,14816674.0,2.92,-0.73,-0.01,1.6
2010-08-31,2010-08-31,1.36,1.34,1.36,1.32,16419,20208822.0,2.94,-1.47,-0.02,2.23
2010-09-01,2010-09-01,1.34,1.32,1.35,1.31,8172,9984027.0,2.99,-1.49,-0.02,1.11
2010-09-02,2010-09-02,1.33,1.34,1.36,1.33,8069,9948637.0,2.27,1.52,0.02,1.1
2010-09-03,2010-09-03,1.35,1.35,1.36,1.32,8607,10622236.0,2.99,0.75,0.01,1.17
2010-09-06,2010-09-06,1.35,1.4,1.41,1.34,12342,15737525.0,5.19,3.7,0.05,1.68
2010-09-07,2010-09-07,1.39,1.41,1.42,1.37,7580,9743267.0,3.57,0.71,0.01,1.03
2010-09-08,2010-09-08,1.39,1.4,1.41,1.39,5964,7666880.5,1.42,-0.71,-0.01,0.81
2010-09-09,2010-09-09,1.41,1.4,1.44,1.39,7408,9634237.0,3.57,0.0,0.0,1.01
2010-09-10,2010-09-10,1.39,1.42,1.43,1.36,7719,9905215.0,5.0,1.43,0.02,1.05
2010-09-13,2010-09-13,1.41,1.43,1.45,1.41,7446,9791147.0,2.82,0.7,0.01,1.01
2010-09-14,2010-09-14,1.43,1.42,1.45,1.41,4347,5673293.0,2.8,-0.7,-0.01,0.59
2010-09-15,2010-09-15,1.43,1.37,1.43,1.36,6191,7935853.5,4.93,-3.52,-0.05,0.84
2010-09-16,2010-09-16,1.36,1.31,1.38,1.3,10352,12692691.0,5.84,-4.38,-0.06,1.41
2010-09-17,2010-09-17,1.32,1.37,1.37,1.3,7486,9172381.0,5.34,4.58,0.06,1.02
2010-09-20,2010-09-20,1.36,1.36,1.37,1.34,10709,13388606.0,2.19,-0.73,-0.01,1.45
2010-09-21,2010-09-21,1.36,1.4,1.4,1.33,13836,17496588.0,5.15,2.94,0.04,1.88
2010-09-27,2010-09-27,1.4,1.4,1.43,1.4,6506,8416854.0,2.14,0.0,0.0,0.88
2010-09-28,2010-09-28,1.4,1.41,1.45,1.38,12345,15961867.0,5.0,0.71,0.01,1.68
2010-09-29,2010-09-29,1.41,1.41,1.44,1.4,11324,14745310.0,2.84,0.0,0.0,1.54
2010-09-30,2010-09-30,1.41,1.43,1.44,1.39,8401,10987167.0,3.55,1.42,0.02,1.14
2010-10-08,2010-10-08,1.44,1.47,1.5,1.43,18200,24493422.0,4.9,2.8,0.04,2.47
2010-10-11,2010-10-11,1.47,1.46,1.48,1.44,11215,15022975.0,2.72,-0.68,-0.01,1.52
