日期,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-03-18,2010-03-18,7.82,8.5,9.2,7.3,576416,473404032.0,82.61,269.57,6.2,49.63
2010-03-19,2010-03-19,8.08,8.08,8.08,8.08,32648,26379584.0,0.0,-4.94,-0.42,2.81
2010-03-22,2010-03-22,7.68,8.06,8.29,7.68,352125,277837600.0,7.55,-0.25,-0.02,30.32
2010-03-23,2010-03-23,7.86,7.67,7.9,7.66,224745,174101392.0,2.98,-4.84,-0.39,19.35
2010-03-24,2010-03-24,7.59,7.76,7.9,7.55,134040,103442696.0,4.56,1.17,0.09,11.54
2010-03-25,2010-03-25,7.7,7.82,7.87,7.46,168536,128726544.0,5.28,0.77,0.06,14.51
2010-03-26,2010-03-26,7.77,7.71,7.96,7.7,135653,105700088.0,3.32,-1.41,-0.11,11.68
2010-03-29,2010-03-29,7.67,7.56,7.73,7.5,100660,76501792.0,2.98,-1.95,-0.15,8.67
2010-03-30,2010-03-30,7.58,7.51,7.64,7.45,81614,61257704.0,2.51,-0.66,-0.05,7.03
2010-04-01,2010-04-01,7.53,7.71,7.75,7.41,121442,91682888.0,4.53,2.66,0.2,10.46
2010-04-02,2010-04-02,7.66,7.82,8.04,7.62,139491,109176776.0,5.45,1.43,0.11,12.01
2010-04-06,2010-04-06,7.87,7.79,7.9,7.73,59738,46583324.0,2.17,-0.38,-0.03,5.14
2010-04-07,2010-04-07,7.78,8.07,8.14,7.72,108000,85375752.0,5.39,3.59,0.28,9.3
2010-04-08,2010-04-08,8.02,8.05,8.12,7.89,91860,73651552.0,2.85,-0.25,-0.02,7.91
2010-04-09,2010-04-09,7.99,8.13,8.17,7.94,93273,75343160.0,2.86,0.99,0.08,8.03
2010-04-12,2010-04-12,8.1,7.99,8.18,7.93,73677,59079248.0,3.08,-1.72,-0.14,6.34
2010-04-13,2010-04-13,7.96,7.78,7.99,7.59,93330,72383848.0,5.01,-2.63,-0.21,8.04
2010-04-14,2010-04-14,7.72,7.78,7.98,7.66,49797,38757004.0,4.11,0.0,0.0,4.29
2010-04-15,2010-04-15,7.83,7.86,8.04,7.75,60458,47673660.0,3.73,1.03,0.08,5.21
2010-04-16,2010-04-16,7.88,7.71,7.92,7.68,36756,28517042.0,3.05,-1.91,-0.15,3.16
2010-04-19,2010-04-19,7.65,7.82,8.09,7.58,85652,67394696.0,6.61,1.43,0.11,7.37
2010-04-20,2010-04-20,7.74,7.79,7.93,7.61,47133,36693392.0,4.09,-0.38,-0.03,4.06
2010-04-21,2010-04-21,7.78,7.73,7.82,7.69,55041,42584968.0,1.67,-0.77,-0.06,4.74
2010-04-22,2010-04-22,7.75,7.63,7.77,7.57,45470,34800080.0,2.59,-1.29,-0.1,3.91
2010-04-23,2010-04-23,7.66,7.25,7.66,7.25,66931,49356056.0,5.37,-4.98,-0.38,5.76
2010-04-26,2010-04-26,7.23,7.13,7.38,6.97,53822,38573956.0,5.66,-1.66,-0.12,4.63
2010-04-28,2010-04-28,6.78,6.77,7.22,6.77,57459,39789920.0,6.31,-5.05,-0.36,4.95
2010-04-29,2010-04-29,6.66,6.43,6.82,6.43,45970,30160232.0,5.76,-5.02,-0.34,3.96
2010-04-30,2010-04-30,6.45,6.3,6.47,6.13,51245,32244826.0,5.29,-2.02,-0.13,4.41
2010-05-04,2010-05-04,6.26,6.25,6.38,6.22,20305,12797419.0,2.54,-0.79,-0.05,1.75
2010-05-05,2010-05-05,6.23,6.56,6.56,6.23,27011,17410564.0,5.28,4.96,0.31,2.33
2010-05-06,2010-05-06,6.46,6.38,6.77,6.35,36061,23696626.0,6.4,-2.74,-0.18,3.1
2010-05-07,2010-05-07,6.26,6.42,6.55,6.12,23209,14813975.0,6.74,0.63,0.04,2.0
2010-05-10,2010-05-10,6.25,6.54,6.59,6.25,32828,21293184.0,5.3,1.87,0.12,2.83
2010-05-11,2010-05-11,6.55,6.59,6.78,6.55,36536,24332932.0,3.52,0.76,0.05,3.15
2010-05-12,2010-05-12,6.53,6.53,6.72,6.28,21274,13978647.0,6.68,-0.91,-0.06,1.83
2010-05-13,2010-05-13,6.54,6.54,6.62,6.33,19648,12737959.0,4.44,0.15,0.01,1.69
2010-05-14,2010-05-14,6.46,6.47,6.56,6.39,19354,12535550.0,2.6,-1.07,-0.07,1.67
2010-05-17,2010-05-17,6.31,6.15,6.43,6.15,22618,14050627.0,4.33,-4.95,-0.32,1.95
2010-05-18,2010-05-18,5.84,5.84,5.95,5.84,43517,25444460.0,1.79,-5.04,-0.31,3.75
2010-05-19,2010-05-19,5.69,5.55,5.79,5.55,43294,24279760.0,4.11,-4.97,-0.29,3.73
2010-05-20,2010-05-20,5.55,5.27,5.64,5.27,29666,15904808.0,6.67,-5.05,-0.28,2.55
2010-05-21,2010-05-21,5.08,5.24,5.25,5.01,41148,20847474.0,4.55,-0.57,-0.03,3.54
2010-05-24,2010-05-24,5.18,5.39,5.42,5.13,48097,25741146.0,5.53,2.86,0.15,4.14
2010-05-25,2010-05-25,5.31,5.16,5.38,5.12,34169,17998498.0,4.82,-4.27,-0.23,2.94
2010-05-26,2010-05-26,5.16,5.42,5.42,5.1,34399,18420436.0,6.2,5.04,0.26,2.96
2010-05-27,2010-05-27,5.52,5.59,5.69,5.39,55976,31106560.0,5.54,3.14,0.17,4.82
2010-05-28,2010-05-28,5.54,5.56,5.64,5.49,31375,17381252.0,2.68,-0.54,-0.03,2.7
2010-06-01,2010-06-01,5.32,5.28,5.38,5.28,23369,12364711.0,1.8,-5.04,-0.28,2.01
2010-06-02,2010-06-02,5.31,5.54,5.54,5.31,16011,8839640.0,4.36,4.92,0.26,1.38
2010-06-03,2010-06-03,5.82,5.82,5.82,5.82,9020,5249750.5,0.0,5.05,0.28,0.78
2010-06-04,2010-06-04,5.99,6.04,6.11,5.63,75257,44283008.0,8.25,3.78,0.22,6.48
2010-06-07,2010-06-07,5.86,5.98,6.06,5.74,31050,18216684.0,5.3,-0.99,-0.06,2.67
2010-06-08,2010-06-08,6.02,5.87,6.02,5.71,21439,12610507.0,5.18,-1.84,-0.11,1.85
2010-06-09,2010-06-09,5.89,5.9,5.94,5.7,21771,12793836.0,4.09,0.51,0.03,1.87
2010-06-10,2010-06-10,5.88,5.95,6.09,5.83,24785,14787599.0,4.41,0.85,0.05,2.13
2010-06-11,2010-06-11,6.25,6.25,6.25,6.18,42697,26680390.0,1.18,5.04,0.3,3.68
2010-06-17,2010-06-17,6.39,5.95,6.39,5.94,48996,30098070.0,7.2,-4.8,-0.3,4.22
2010-06-18,2010-06-18,5.91,5.72,6.08,5.66,27644,16284682.0,7.06,-3.87,-0.23,2.38
2010-06-21,2010-06-21,5.69,5.89,5.93,5.5,26981,15477126.0,7.52,2.97,0.17,2.32
2010-06-22,2010-06-22,5.87,5.89,5.92,5.72,18357,10743913.0,3.4,0.0,0.0,1.58
2010-06-23,2010-06-23,5.82,5.74,5.87,5.65,18870,10855357.0,3.74,-2.55,-0.15,1.62
2010-06-24,2010-06-24,5.67,5.74,5.8,5.67,10109,5811917.0,2.26,0.0,0.0,0.87
2010-06-25,2010-06-25,5.74,5.69,5.76,5.6,9463,5372513.0,2.79,-0.87,-0.05,0.81
2010-06-28,2010-06-28,5.68,5.62,5.74,5.6,7607,4308932.0,2.46,-1.23,-0.07,0.65
2010-06-29,2010-06-29,5.52,5.34,5.66,5.34,14981,8109186.5,5.69,-4.98,-0.28,1.29
2010-06-30,2010-06-30,5.09,5.07,5.19,5.07,12187,6227366.0,2.25,-5.06,-0.27,1.05
2010-07-01,2010-07-01,5.07,5.05,5.15,5.02,10315,5239771.0,2.56,-0.39,-0.02,0.89
2010-07-02,2010-07-02,5.05,5.0,5.13,4.8,16850,8344248.5,6.53,-0.99,-0.05,1.45
2010-07-05,2010-07-05,4.92,4.99,5.02,4.89,10419,5174947.5,2.6,-0.2,-0.01,0.9
2010-07-06,2010-07-06,5.0,5.17,5.17,5.0,12489,6348850.0,3.41,3.61,0.18,1.08
2010-07-07,2010-07-07,5.15,5.12,5.16,5.04,14757,7532841.5,2.32,-0.97,-0.05,1.27
2010-07-08,2010-07-08,5.16,5.08,5.16,5.04,12744,6482966.5,2.34,-0.78,-0.04,1.1
2010-07-09,2010-07-09,5.09,5.17,5.19,5.04,14281,7339024.0,2.95,1.77,0.09,1.23
2010-07-12,2010-07-12,5.15,5.23,5.29,5.13,14971,7815701.5,3.09,1.16,0.06,1.29
2010-07-13,2010-07-13,5.21,5.04,5.25,4.99,17083,8640131.0,4.97,-3.63,-0.19,1.47
2010-07-14,2010-07-14,5.0,5.07,5.12,5.0,12867,6519174.0,2.38,0.6,0.03,1.11
2010-07-15,2010-07-15,5.04,4.9,5.09,4.9,11649,5843599.0,3.75,-3.35,-0.17,1.0
2010-07-16,2010-07-16,4.9,4.82,4.9,4.7,14550,6968644.0,4.08,-1.63,-0.08,1.25
2010-07-19,2010-07-19,4.82,5.06,5.06,4.8,16317,8102282.0,5.39,4.98,0.24,1.4
2010-07-20,2010-07-20,5.06,5.15,5.18,5.03,18887,9669664.0,2.96,1.78,0.09,1.63
2010-07-21,2010-07-21,5.37,5.17,5.37,5.14,25697,13382028.0,4.47,0.39,0.02,2.21
2010-07-22,2010-07-22,5.19,5.21,5.25,5.14,13474,6988909.5,2.13,0.77,0.04,1.16
2010-07-23,2010-07-23,5.22,5.19,5.27,5.11,16369,8461266.0,3.07,-0.38,-0.02,1.41
2010-07-26,2010-07-26,5.22,5.26,5.27,5.17,22598,11819057.0,1.93,1.35,0.07,1.95
2010-07-27,2010-07-27,5.21,5.52,5.52,5.19,37371,20051090.0,6.27,4.94,0.26,3.22
2010-07-28,2010-07-28,5.44,5.54,5.56,5.37,40269,22090342.0,3.44,0.36,0.02,3.47
2010-07-29,2010-07-29,5.53,5.65,5.7,5.47,32666,18182176.0,4.15,1.99,0.11,2.81
2010-07-30,2010-07-30,5.6,5.53,5.62,5.46,26431,14624184.0,2.83,-2.12,-0.12,2.28
2010-08-02,2010-08-02,5.55,5.57,5.6,5.48,24692,13685756.0,2.17,0.72,0.04,2.13
2010-08-03,2010-08-03,5.58,5.55,5.73,5.55,34464,19439570.0,3.23,-0.36,-0.02,2.97
2010-08-04,2010-08-04,5.51,5.49,5.55,5.38,24075,13145349.0,3.06,-1.08,-0.06,2.07
2010-08-05,2010-08-05,5.51,5.53,5.64,5.46,21301,11867945.0,3.28,0.73,0.04,1.83
2010-08-06,2010-08-06,5.48,5.7,5.74,5.45,32287,18127462.0,5.24,3.07,0.17,2.78
2010-08-09,2010-08-09,5.66,5.85,5.94,5.63,42380,24445204.0,5.44,2.63,0.15,3.65
2010-08-10,2010-08-10,5.8,5.56,5.87,5.56,35628,20272814.0,5.3,-4.96,-0.29,3.07
2010-08-11,2010-08-11,5.42,5.56,5.58,5.42,19828,10943670.0,2.88,0.0,0.0,1.71
2010-08-12,2010-08-12,5.44,5.44,5.56,5.42,16744,9180428.0,2.52,-2.16,-0.12,1.44
2010-08-13,2010-08-13,5.39,5.54,5.57,5.39,14373,7905651.0,3.31,1.84,0.1,1.24
2010-08-16,2010-08-16,5.53,5.76,5.76,5.53,26731,15166018.0,4.15,3.97,0.22,2.3
2010-08-17,2010-08-17,5.76,5.78,5.86,5.74,24744,14352600.0,2.08,0.35,0.02,2.13
2010-08-18,2010-08-18,5.8,5.71,5.8,5.64,19230,10990606.0,2.77,-1.21,-0.07,1.66
2010-08-19,2010-08-19,5.86,6.0,6.0,5.8,63547,38037612.0,3.5,5.08,0.29,5.47
2010-08-20,2010-08-20,6.01,6.14,6.3,5.89,96326,58977512.0,6.83,2.33,0.14,8.29
2010-08-23,2010-08-23,6.19,6.45,6.45,6.19,63747,41039508.0,4.23,5.05,0.31,5.49
2010-08-24,2010-08-24,6.55,6.51,6.73,6.31,107189,69967944.0,6.51,0.93,0.06,9.23
2010-08-25,2010-08-25,6.44,6.64,6.8,6.33,76311,50564256.0,7.22,2.0,0.13,6.57
2010-08-27,2010-08-27,6.83,6.5,6.83,6.35,62251,40697584.0,7.23,-2.11,-0.14,5.36
2010-08-30,2010-08-30,6.57,6.55,6.61,6.38,51088,33061142.0,3.54,0.77,0.05,4.4
2010-08-31,2010-08-31,6.53,6.55,6.71,6.45,42375,27955264.0,3.97,0.0,0.0,3.65
2010-09-01,2010-09-01,6.55,6.35,6.65,6.31,39552,25429308.0,5.19,-3.05,-0.2,3.41
2010-09-02,2010-09-02,6.36,6.4,6.5,6.26,32556,20783270.0,3.78,0.79,0.05,2.8
2010-09-03,2010-09-03,6.4,6.72,6.72,6.26,59762,38859980.0,7.19,5.0,0.32,5.15
2010-09-06,2010-09-06,6.72,6.74,7.06,6.68,59450,40890220.0,5.65,0.3,0.02,5.12
2010-09-07,2010-09-07,6.65,6.7,6.79,6.61,25533,17125398.0,2.67,-0.59,-0.04,2.2
2010-09-08,2010-09-08,6.69,6.85,7.0,6.58,38113,26004474.0,6.27,2.24,0.15,3.28
2010-09-16,2010-09-16,7.19,6.88,7.19,6.75,90804,63611340.0,6.42,0.44,0.03,7.82
2010-09-17,2010-09-17,6.68,6.64,6.87,6.6,36641,24566412.0,3.92,-3.49,-0.24,3.15
2010-09-20,2010-09-20,6.64,6.31,6.64,6.31,38834,24895246.0,4.97,-4.97,-0.33,3.34
2010-09-21,2010-09-21,6.28,6.38,6.54,6.28,22021,14020960.0,4.12,1.11,0.07,1.9
2010-09-27,2010-09-27,6.42,6.43,6.46,6.3,19330,12336470.0,2.51,0.78,0.05,1.66
2010-09-28,2010-09-28,6.42,6.46,6.48,6.33,17435,11177302.0,2.33,0.47,0.03,1.5
2010-09-29,2010-09-29,6.43,6.59,6.7,6.43,28122,18563134.0,4.18,2.01,0.13,2.42
2010-09-30,2010-09-30,6.5,6.73,6.79,6.5,26476,17821258.0,4.4,2.12,0.14,2.28
